Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Sales_Original,Weekly_Sales_Log,Year,Month,Week,DayOfYear,Quarter,Is_Month_Start,Is_Month_End,Season,Season_Encoded,Is_Holiday_Season,Sales_Lag_1,Sales_Lag_2,Sales_Lag_4,Sales_Lag_8,Sales_Lag_52,Sales_RollMean_4,Sales_RollMean_8,Sales_RollMean_12,Sales_RollStd_4,Sales_Momentum,Store_Mean_Sales,Store_Std_Sales,Store_Max_Sales,Store_Min_Sales,Store_Rank,Sales_vs_Store_Avg
29,2011-10-21,505068.22,0,59.3,3.618,136.5017742,9.357,505068.22,13.132450768171289,2011,10,42,294,4,0,0,Fall,3,0,475776.45,514993.0,475696.37,608294.98,505221.17,478245.52,499737.37999999995,495450.4975,28105.264624773612,-39216.54999999999,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9362626421780221
29,2011-10-28,515119.64,0,49.31,3.604,136.4884516,9.357,515119.64,13.152156404640241,2011,10,43,301,4,0,0,Fall,3,0,505068.22,475776.45,446516.26,497085.91,527058.59,485588.48250000004,486834.035,497985.0941666667,30913.860835917945,29291.76999999996,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.954895311338717
29,2011-11-04,620735.72,0,42.81,3.586,136.475129,9.357,620735.72,13.338662309665935,2011,11,44,308,4,0,0,Fall,3,0,515119.64,505068.22,514993.0,505406.72,521002.97,502739.3275,489088.25125,498954.53333333327,18581.757458070297,10051.420000000042,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.150679536521773
29,2011-11-11,531600.62,0,47.8,3.57,136.4618065,9.357,531600.62,13.183649653220646,2011,11,45,315,4,0,0,Fall,3,1,620735.72,515119.64,475776.45,474129.35,524450.7,529175.0075000001,503504.37625,511406.5516666666,63281.01499322626,105616.07999999996,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9854466809744528
29,2011-11-18,504601.29,0,50.62,3.571,136.4666667,9.357,504601.29,13.131525853426913,2011,11,46,322,4,0,0,Fall,3,1,531600.62,620735.72,505068.22,475696.37,508174.55,543131.0499999999,510688.28500000003,514201.9366666666,52879.9071468892,-89135.09999999998,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9353970776895018
29,2011-11-25,913165.19,1,46.28,3.536,136.4788,9.357,913165.19,13.724673169299297,2011,11,47,329,4,0,0,Fall,3,1,504601.29,531600.62,515119.64,446516.26,975268.91,543014.3175,514301.4,505560.79583333334,52992.33470271382,-26999.330000000016,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.69276628320506
29,2011-12-02,579874.22,0,49.11,3.501,136.4909333,9.357,579874.22,13.270568221446084,2011,12,48,336,4,0,0,Winter,0,1,913165.19,504601.29,620735.72,514993.0,642678.53,642525.705,572632.51625,540234.0691666667,187125.67347704654,408563.89999999997,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.0749331433843128
29,2011-12-09,633240.53,0,45.35,3.47,136.5030667,9.357,633240.53,13.358607192330332,2011,12,49,343,4,0,0,Winter,0,1,579874.22,913165.19,531600.62,475776.45,713834.74,632310.33,580742.66875,546439.6941666667,189807.83493097892,-333290.97,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.1738601406202336
29,2011-12-16,736805.66,0,39.11,3.445,136.5335161,9.357,736805.66,13.51008080297033,2011,12,50,350,4,0,0,Winter,0,1,633240.53,579874.22,504601.29,505068.22,850538.25,657720.3074999999,600425.67875,559698.9591666666,178285.1595629046,53366.310000000056,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.365842447983208
29,2011-12-23,1016637.39,0,39.83,3.413,136.5883871,9.357,1016637.39,13.832012046413938,2011,12,51,357,4,0,0,Winter,0,1,736805.66,633240.53,913165.19,515119.64,1130926.79,715771.3999999999,629392.85875,581458.0666666667,146840.20391707055,103565.13,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.8845763229734953
29,2011-12-30,551743.05,1,36.28,3.402,136.6432581,9.357,551743.05,13.22083954019133,2011,12,52,364,4,0,0,Winter,0,1,1016637.39,736805.66,579874.22,620735.72,465992.02,741639.45,692082.5774999999,628968.1608333333,194564.08372232746,279831.73,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.022785408664914
29,2012-01-06,469773.85,0,34.61,3.439,136.698129,8.988,469773.85,13.06000881635551,2012,1,1,6,1,0,0,Winter,0,0,551743.05,1016637.39,633240.53,531600.62,455952.18,734606.6575000001,683458.49375,632030.6649999999,202698.75878483767,-464894.33999999997,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.8708362328303726
29,2012-01-13,444756.37,0,39.0,3.523,136.753,8.988,444756.37,13.005284176498145,2012,1,2,13,1,0,0,Winter,0,0,469773.85,551743.05,736805.66,504601.29,426905.26,693739.9875,675730.1475,631530.4483333334,242515.52919017494,-81969.20000000007,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.8244604542762679
29,2012-01-20,446863.31,0,29.16,3.542,136.8564194,8.988,446863.31,13.01001027046596,2012,1,3,20,1,0,0,Winter,0,0,444756.37,469773.85,1016637.39,913165.19,445134.15,620727.665,668249.5325,626504.4608333333,267865.84850337874,-25017.47999999998,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.8283661627195957
29,2012-01-27,395987.24,0,35.68,3.568,136.9598387,8.988,395987.24,12.889139792825956,2012,1,4,27,1,0,0,Winter,0,0,446863.31,444756.37,551743.05,579874.22,410426.97,478284.145,609961.7975,620816.4333333333,50266.01374465802,2106.9400000000023,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.734055410556583
29,2012-02-03,493159.35,0,40.58,3.633,137.0632581,8.988,493159.35,13.108589653691054,2012,2,5,34,1,0,0,Winter,0,0,395987.24,446863.31,469773.85,633240.53,504126.89,439345.1925,586975.925,602087.3933333334,31046.299698598337,-50876.07000000001,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9141867529218052
29,2012-02-10,545840.05,1,35.68,3.655,137.1666774,8.988,545840.05,13.210083095128082,2012,2,6,41,1,0,0,Winter,0,0,493159.35,395987.24,444756.37,736805.66,550387.78,445191.56749999995,569465.7775000001,598883.9541666667,39686.09379680133,97172.10999999999,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.0118428108970778
29,2012-02-17,559606.91,0,36.25,3.703,137.2583103,8.988,559606.91,13.234991656770061,2012,2,7,48,1,0,0,Winter,0,0,545840.05,493159.35,446863.31,1016637.39,542529.21,470462.4875,545595.07625,602320.5175,64032.30477565902,52680.70000000007,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.0373629212657227
29,2012-02-24,488782.63,0,39.0,3.751,137.3411034,8.988,488782.63,13.099675196098682,2012,2,8,55,1,0,0,Winter,0,0,559606.91,545840.05,395987.24,551743.05,483660.15,498648.38749999995,488466.26625,572857.3275,74189.925671865,13766.859999999986,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9060734738260162
29,2012-03-02,500801.72,0,37.47,3.827,137.4238966,8.988,500801.72,13.123967530063181,2012,3,9,62,1,0,0,Spring,1,0,488782.63,559606.91,493159.35,469773.85,536031.67,521847.235,480596.21375,565266.3616666667,36137.28950041081,-70824.28000000003,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9283536817551062
29,2012-03-09,504750.35,0,41.72,3.876,137.5066897,8.988,504750.35,13.131821210762888,2012,3,10,69,1,0,0,Spring,1,0,500801.72,488782.63,545840.05,444756.37,493430.45,523757.8275,484474.6975,554229.7941666666,34268.68628134278,12019.089999999967,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9356733954301885
29,2012-03-16,489293.72,0,46.06,3.867,137.5843871,8.988,489293.72,13.10072028629318,2012,3,11,76,1,0,0,Spring,1,0,504750.35,500801.72,559606.91,446863.31,493653.43,513485.40249999997,491973.945,534891.8516666667,31488.60834861982,3948.6300000000047,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9070208992526065
29,2012-03-23,517408.48,0,54.68,3.889,137.6552903,8.988,517408.48,13.15658987094735,2012,3,12,83,1,0,0,Spring,1,0,489293.72,504750.35,488782.63,395987.24,478773.05,495907.105,497277.74624999997,490946.54583333334,8096.403384890486,-15456.630000000005,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9591382141804811
29,2012-03-30,504566.28,0,46.4,3.921,137.7261935,8.988,504566.28,13.131456469646318,2012,3,13,90,1,0,0,Spring,1,0,517408.48,489293.72,500801.72,493159.35,475615.26,503063.5675,512455.40125,488085.3316666667,11595.205965138472,28114.76000000001,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9353321784267792
29,2012-04-06,633826.55,0,46.38,3.957,137.7970968,9.14,633826.55,13.359532193265222,2012,4,14,97,2,0,0,Spring,1,0,504566.28,517408.48,504750.35,545840.05,505304.33,504004.7075,513881.2675,490984.70083333325,11502.834677706549,-12842.199999999953,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.1749464664111717
29,2012-04-13,520493.83,0,49.89,4.025,137.868,9.14,520493.83,13.162535234230866,2012,4,15,104,2,0,0,Spring,1,0,633826.55,504566.28,489293.72,559606.91,518245.97,536273.7575,524879.58,506740.54916666663,66042.7489651333,129260.27000000002,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9648576354955738
29,2012-04-20,525200.59,0,58.81,4.046,137.9230667,9.14,525200.59,13.171537448824322,2012,4,16,111,2,0,0,Spring,1,0,520493.83,633826.55,517408.48,488782.63,589252.69,544073.785,519990.445,512876.42583333334,60231.3720719683,-113332.72000000003,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.973582721294276
29,2012-04-27,497250.22,0,51.42,4.023,137.9781333,9.14,497250.22,13.116850650207427,2012,4,17,118,2,0,0,Spring,1,0,525200.59,520493.83,504566.28,500801.72,493078.64,546021.8125,524542.69,523644.205,59198.632583356215,4706.759999999951,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9217701418648014
29,2012-05-04,504963.84,0,50.75,3.991,138.0332,9.14,504963.84,13.132244082071274,2012,5,18,125,2,0,0,Spring,1,0,497250.22,525200.59,633826.55,504750.35,534372.53,544192.7975,524098.7525,523985.11083333334,60992.24042412889,-27950.369999999995,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9360691493176111
29,2012-05-11,529707.87,0,56.72,3.947,138.0882667,9.14,529707.87,13.180082832719961,2012,5,19,132,2,0,0,Spring,1,0,504963.84,497250.22,520493.83,489293.72,549551.02,511977.12000000005,524125.43875,520578.76,13082.586238124004,7713.620000000054,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.981938024033055
29,2012-05-18,543706.04,0,61.9,3.899,138.1065806,9.14,543706.04,13.20616585136727,2012,5,20,139,2,0,0,Spring,1,0,529707.87,504963.84,525200.59,517408.48,492932.51,514280.63,529177.2075,518087.17333333334,15642.705446861868,24744.02999999997,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.007886921847012
29,2012-05-25,549665.67,0,62.39,3.85,138.1101935,9.14,549665.67,13.217067318937907,2012,5,21,146,2,0,0,Spring,1,0,543706.04,529707.87,497250.22,504566.28,550735.64,518906.9925,532464.4025000001,522664.1241666667,21564.469298923996,13998.170000000042,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.0189344966285008
29,2012-06-01,576252.35,0,70.01,3.798,138.1138065,9.14,576252.35,13.264302686725122,2012,6,22,153,2,1,0,Summer,2,0,549665.67,543706.04,504963.84,633826.55,598251.57,532010.855,538101.82625,526736.12,19877.244990099294,5959.630000000005,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.068219156161309
29,2012-06-08,554093.15,0,61.71,3.746,138.1174194,9.14,554093.15,13.225089897138636,2012,6,23,160,2,0,0,Summer,2,0,576252.35,549665.67,529707.87,520493.83,558431.44,549832.9824999999,530905.05125,532694.62,19498.46617992459,26586.679999999935,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.02714187131343
29,2012-06-15,552338.76,0,66.56,3.683,138.1295333,9.14,552338.76,13.221918643158716,2012,6,24,167,2,0,0,Summer,2,0,554093.15,576252.35,543706.04,525200.59,536914.17,555929.3025,535104.96625,538094.5725,14201.396104254032,-22159.199999999953,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.023889697148105
29,2012-06-22,581854.5,0,70.61,3.629,138.1629,9.14,581854.5,13.273977414099608,2012,6,25,174,2,0,0,Summer,2,0,552338.76,554093.15,549665.67,497250.22,545368.17,558087.4825,538497.2375,541005.4291666666,12245.976748583702,-1754.390000000014,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.0786040577511924
29,2012-06-29,555954.13,0,70.99,3.577,138.1962667,9.14,555954.13,13.228442868537334,2012,6,26,181,2,0,0,Summer,2,0,581854.5,552338.76,576252.35,504963.84,567114.6,566134.6900000001,549072.7725,547446.1141666666,15108.560933550787,29515.73999999999,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.0305916350935396
29,2012-07-06,578832.41,0,77.41,3.538,138.2296333,9.419,578832.41,13.268769994948478,2012,7,27,188,3,0,0,Summer,2,0,555954.13,581854.5,554093.15,529707.87,547586.07,561060.135,555446.5587500001,540956.7458333332,13941.283593394764,-25900.369999999995,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.073001903712873
29,2012-07-13,514709.76,0,75.81,3.561,138.263,9.419,514709.76,13.151360390804108,2012,7,28,195,3,0,0,Summer,2,0,578832.41,555954.13,552338.76,543706.04,505246.15,567244.9500000001,561587.12625,545818.2941666666,15246.696877715818,22878.280000000028,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9541355024325539
29,2012-07-20,506705.36,0,76.57,3.61,138.2331935,9.419,506705.36,13.13568694319103,2012,7,29,202,3,0,0,Summer,2,0,514709.76,578832.41,581854.5,549665.67,507335.75,557837.7,557962.59125,544944.0583333333,30990.060636774542,-64122.65000000002,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9392974659133491
29,2012-07-27,475158.24,0,73.52,3.701,138.2033871,9.419,475158.24,13.071405268940962,2012,7,30,209,3,0,0,Summer,2,0,506705.36,514709.76,555954.13,576252.35,474653.06,539050.415,552592.5525,545731.9866666667,34190.704271598275,-8004.400000000023,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.880817465084338
29,2012-08-03,504754.74,0,72.99,3.698,138.1735806,9.419,504754.74,13.131829908076744,2012,8,31,216,3,0,0,Summer,2,0,475158.24,506705.36,578832.41,554093.15,503486.37,518851.4425,539955.7887500001,543248.1866666666,43479.854572626005,-31547.119999999995,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9356815333268852
29,2012-08-10,518628.42,0,76.74,3.772,138.1437742,9.419,518628.42,13.158944880134403,2012,8,32,223,3,0,0,Summer,2,0,504754.74,475158.24,514709.76,552338.76,471311.5,500332.02499999997,533788.4875,541168.7591666667,17326.458783706188,29596.5,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.961399659669367
29,2012-08-17,416881.66,0,74.92,3.84,138.1857097,9.419,416881.66,12.940560070295804,2012,8,33,230,3,0,0,Summer,2,0,518628.42,504754.74,506705.36,581854.5,498056.0,501311.68999999994,529574.695,539078.9575,18482.589592797,13873.679999999993,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.7727881284376987
29,2012-08-24,615026.15,0,70.42,3.874,138.2814516,9.419,615026.15,13.329421692155698,2012,8,34,237,3,0,0,Summer,2,0,416881.66,518628.42,475158.24,555954.13,608294.98,478855.765,508953.08999999997,528013.6233333334,45118.66714002415,-101746.76000000001,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.1400955067170462
29,2012-08-31,545844.91,0,71.93,3.884,138.3771935,9.419,545844.91,13.210091998779363,2012,8,35,244,3,0,1,Summer,2,0,615026.15,416881.66,504754.74,578832.41,497085.91,513822.7425,516337.0925,531244.7733333333,81127.52589073853,198144.49000000005,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.0118518200492297
29,2012-09-07,540811.85,1,73.3,3.921,138.4729355,9.419,540811.85,13.200828564523276,2012,9,36,251,3,0,0,Fall,3,0,545844.91,615026.15,518628.42,514709.76,505406.72,524095.28500000003,512213.65499999997,530557.42,82191.07087727178,-69181.23999999999,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,1.002521860516554
29,2012-09-14,475127.18,0,66.42,3.988,138.5673,9.419,475127.18,13.071339899244684,2012,9,37,258,3,0,0,Fall,3,0,540811.85,545844.91,416881.66,506705.36,474129.35,529641.1425000001,515476.41625,529596.8441666667,82447.25017991381,-5033.060000000056,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.8807598880749075
29,2012-09-21,489079.23,0,63.38,4.056,138.6534,9.419,489079.23,13.100281824528729,2012,9,38,265,3,0,0,Fall,3,0,475127.18,540811.85,615026.15,475158.24,475696.37,544202.5225,511529.14375,520702.9008333334,57159.37733056534,-65684.66999999998,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9066232916301734
29,2012-09-28,489674.23,0,62.17,4.018,138.7395,9.419,489674.23,13.101497654422124,2012,9,39,272,3,0,0,Fall,3,0,489079.23,475127.18,545844.91,504754.74,446516.26,512715.7925,513269.2675,515129.99249999993,35863.24836497733,13952.049999999988,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.907726263961507
29,2012-10-05,520632.8,0,62.09,4.027,138.8256,9.151,520632.8,13.162802194521499,2012,10,40,279,4,0,0,Fall,3,0,489674.23,489079.23,540811.85,518628.42,514993.0,498673.12249999994,511384.20375000004,507700.1441666667,28885.44387207967,595.0,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9651152490500031
29,2012-10-12,513737.0,0,54.18,4.029,138.9117,9.151,513737.0,13.149468686855553,2012,10,41,286,4,0,0,Fall,3,0,520632.8,489674.23,475127.18,416881.66,475776.45,493628.36,511634.75125,508193.7308333333,19216.86038283692,30958.570000000007,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9523322631635991
29,2012-10-19,516909.24,0,55.28,4.0,138.8336129,9.151,516909.24,13.15562452139611,2012,10,42,293,4,0,0,Fall,3,0,513737.0,520632.8,489079.23,615026.15,505068.22,503280.815,523741.66875,508779.70083333337,16301.813396770776,-6895.799999999988,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9582127555137667
29,2012-10-26,534970.68,0,57.58,3.917,138.7281613,9.151,534970.68,13.18996908989762,2012,10,43,300,4,0,0,Fall,3,0,516909.24,513737.0,489674.23,545844.91,515119.64,510238.3175,511477.05500000005,512258.95083333337,13996.058342592436,3172.2399999999907,539451.4287412588,99120.13659614499,1130926.79,395987.24,5077,0.9916938791844263
30,2011-02-04,490970.95,0,36.33,2.989,212.2240646,8.028,490970.95,13.104142276835201,2011,2,5,35,1,0,0,Winter,0,0,425989.04,439132.62,451077.21,428631.91,465108.52,445401.89749999996,446569.71,441448.04916666663,16819.086332759653,-13143.580000000016,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,1.1194568371127678
30,2011-02-11,470921.24,1,34.61,3.022,212.5928624,8.028,470921.24,13.062448263827385,2011,2,6,42,1,0,0,Winter,0,0,490970.95,425989.04,465408.72,445332.28,497374.57,455375.3325,454362.08999999997,446423.40833333327,28839.190616154414,64981.91000000003,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,1.0737417394239366
30,2011-02-18,417070.51,0,59.87,3.045,212.9033115,8.028,417070.51,12.941012972889308,2011,2,7,49,1,0,0,Winter,0,0,470921.24,490970.95,439132.62,519354.88,463513.26,456753.4625,457560.71,450357.87083333335,29600.14725340887,-20049.71000000002,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9509573508933858
30,2011-02-25,432687.97,0,61.27,3.065,213.190421,8.028,432687.97,12.977774434785692,2011,2,8,56,1,0,0,Winter,0,0,417070.51,470921.24,425989.04,397631.02,472330.71,451237.93499999994,444775.16375,446552.7166666666,35454.49951024032,-53850.72999999998,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9865665297568911
30,2011-03-04,443334.71,0,59.52,3.288,213.4775305,8.028,443334.71,13.002082572417713,2011,3,9,63,1,0,0,Spring,1,0,432687.97,417070.51,490970.95,451077.21,472591.07,452912.6675,449157.28250000003,448684.0291666666,33992.353030051076,15617.459999999963,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,1.0108420309570376
30,2011-03-11,438529.81,0,54.69,3.459,213.7646401,8.028,438529.81,12.991185350583795,2011,3,10,70,1,0,0,Spring,1,0,443334.71,432687.97,470921.24,465408.72,468189.93,441003.6075,448189.47,449909.26249999995,22674.815370409444,10646.740000000049,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9998864374404697
30,2011-03-18,425470.84,0,63.26,3.488,214.0156238,8.028,425470.84,12.960954043841937,2011,3,11,77,1,0,0,Spring,1,0,438529.81,443334.71,417070.51,439132.62,445736.36,432905.75,444829.60625,449342.38999999996,11419.216428914875,-4804.900000000023,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9701108402240753
30,2011-03-25,431754.01,0,70.33,3.473,214.2521573,8.028,431754.01,12.975613599879063,2011,3,12,84,1,0,0,Spring,1,0,425470.84,438529.81,432687.97,425989.04,442457.35,435005.8325,443121.88375,441518.72,7704.483248396603,-13058.969999999972,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9844370190239449
30,2011-04-01,437926.79,0,56.36,3.524,214.4886908,7.931,437926.79,12.989809312753485,2011,4,13,91,2,1,0,Spring,1,0,431754.01,425470.84,443334.71,490970.95,457884.06,434772.34249999997,443842.505,444362.3025,7811.550828883072,6283.169999999984,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9985114989396974
30,2011-04-08,443889.5,0,68.62,3.622,214.7252242,7.931,443889.5,13.003333189376628,2011,4,14,98,2,0,0,Spring,1,0,437926.79,431754.01,438529.81,470921.24,454800.96,433420.3625,437211.985,443266.43416666664,6120.620371614601,6172.77999999997,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,1.0121070008267656
30,2011-04-15,426666.92,0,71.01,3.743,214.9420631,7.931,426666.92,12.963761284723375,2011,4,15,105,2,0,0,Spring,1,0,443889.5,437926.79,425470.84,417070.51,471054.16,434760.28500000003,433833.01749999996,441473.16583333333,7930.968797797146,5962.710000000021,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9728380075518649
30,2011-04-22,445358.73,0,70.79,3.807,215.1096657,7.931,445358.73,13.006637616606083,2011,4,16,112,2,0,0,Spring,1,0,426666.92,443889.5,431754.01,432687.97,462454.39,435059.305,435032.56875000003,440434.3575,7473.328463910771,-17222.580000000016,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,1.0154569741170207
30,2011-04-29,423687.2,0,70.19,3.81,215.2772683,7.931,423687.2,12.956753086333043,2011,4,17,119,2,0,0,Spring,1,0,445358.73,426666.92,437926.79,443334.71,456140.34,438460.485,436616.41375,442048.49833333335,8493.781916054733,18691.809999999998,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9660439845517635
30,2011-05-06,438789.52,0,61.87,3.906,215.4448709,7.931,438789.52,12.991777402774265,2011,5,18,126,2,0,0,Spring,1,0,423687.2,445358.73,443889.5,438529.81,457883.94,434900.5875,434160.475,436441.5191666667,11309.385957523247,-21671.52999999997,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,1.0004785990238925
30,2011-05-13,424614.59,0,75.04,3.899,215.6124735,7.931,424614.59,12.958939544487276,2011,5,19,133,2,0,0,Spring,1,0,438789.52,423687.2,426666.92,425470.84,461868.09,433625.5925,434192.93875,433763.8758333333,10190.31290434651,15102.320000000007,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9681585151083474
30,2011-05-20,435102.2,0,68.36,3.907,215.3834778,7.931,435102.2,12.983338523312845,2011,5,20,140,2,0,0,Spring,1,0,424614.59,438789.52,445358.73,431754.01,455751.84,433112.51,434085.90750000003,434392.54916666663,10696.56424202024,-14174.929999999993,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9920711859485921
30,2011-05-27,429305.82,0,76.86,3.786,215.1544822,7.931,429305.82,12.969927140413043,2011,5,21,147,2,0,0,Spring,1,0,435102.2,424614.59,423687.2,437926.79,462474.16,430548.37750000006,434504.43124999997,434593.73500000004,7548.494769344776,10487.609999999986,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9788549310530555
30,2011-06-03,432808.48,0,83.82,3.699,214.9254865,7.931,432808.48,12.978052910156222,2011,6,22,154,2,0,0,Summer,2,0,429305.82,435102.2,438789.52,443889.5,458343.7,431953.0325,433426.81000000006,433424.6608333334,6258.734952759358,-5796.380000000005,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9868413031287993
30,2011-06-10,424697.05,0,84.71,3.648,214.6964908,7.931,424697.05,12.959133724814485,2011,6,23,161,2,0,0,Summer,2,0,432808.48,429305.82,424614.59,426666.92,445530.16,430457.77249999996,432041.68250000005,432947.8833333333,4566.775260650766,3502.6599999999744,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9683465311422661
30,2011-06-17,435481.03,0,87.54,3.637,214.6513538,7.931,435481.03,12.98420881150717,2011,6,24,168,2,0,0,Summer,2,0,424697.05,432808.48,435102.2,445358.73,447727.52,430478.3875,431795.44875,432883.4008333334,4531.657199622673,-8111.429999999993,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9929349515819833
30,2011-06-24,422715.74,0,85.72,3.594,214.7441108,7.931,422715.74,12.954457588325724,2011,6,25,175,2,0,0,Summer,2,0,435481.03,424697.05,429305.82,423687.2,453210.24,430573.09500000003,430560.73624999996,433193.98583333334,4662.569492962046,10783.98000000004,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9638289705290772
30,2011-07-01,428782.38,0,87.57,3.524,214.8368678,7.852,428782.38,12.96870712865921,2011,7,26,182,3,1,0,Summer,2,0,422715.74,435481.03,432808.48,438789.52,450337.47,428925.575,430439.30375,431926.3983333334,6177.740037125289,-12765.290000000037,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.97766144193355
30,2011-07-08,419764.37,0,89.16,3.48,214.9296249,7.852,419764.37,12.94745119130335,2011,7,27,189,3,0,0,Summer,2,0,428782.38,422715.74,424697.05,424614.59,436293.4,427919.05000000005,429188.41125,430667.4716666667,5638.693677481309,6066.640000000014,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9570995880160191
30,2011-07-15,420515.63,0,91.05,3.575,215.0134426,7.852,420515.63,12.949239305770089,2011,7,28,196,3,0,0,Summer,2,0,419764.37,428782.38,435481.03,435102.2,438068.71,426685.88,428582.13375,430092.2591666667,6962.262277741891,-9018.01000000001,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9588125267213526
30,2011-07-22,423441.76,0,90.27,3.651,215.0749122,7.852,423441.76,12.956173624553324,2011,7,29,203,3,0,0,Summer,2,0,420515.63,419764.37,422715.74,429305.82,440491.33,422944.53,426758.8125,428022.0008333333,4088.4312526201134,751.2600000000093,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9654843598201964
30,2011-07-29,414245.96,0,91.56,3.682,215.1363819,7.852,414245.96,12.934217596698213,2011,7,30,210,3,0,0,Summer,2,0,423441.76,420515.63,428782.38,432808.48,437893.76,423126.03500000003,426025.805,428001.5474999999,4091.003416885339,2926.1300000000047,438579.6162237762,22809.665590198485,519354.88,369722.32,5506,0.9445171291057894
